environment,severity_weight,public_exposure,privilege_level,encryption_disabled,port_risk,history_incidents,mitre_tactic_score
staging,0.6381826151576481,0,2,0,0.6480984963813229,5,0.5
prod,0.6351697506094106,1,2,0,0.9599695828320735,4,0.5
dev,0.15836945629788007,1,1,0,0.28952206971284555,4,0.5
staging,0.7390344812433267,0,2,0,0.30213076408848205,0,0.5
prod,0.9040887128903661,0,3,0,0.46855050281753274,6,0.5
staging,0.5519622790093673,0,3,0,0.21348143717591528,4,0.5
dev,0.4703949169320766,1,1,1,0.745172464473871,2,0.5
prod,0.23256859019234238,1,2,1,0.0038311262575405625,5,0.9
prod,0.6327149467064187,0,2,1,0.1776166227949224,4,0.5
prod,0.8864853585421097,1,3,0,0.20631334688387015,1,0.5
staging,0.635153025149523,0,2,1,0.8945455700734649,6,0.5
prod,0.24929714586016602,0,2,1,0.8869436900710936,9,0.5
staging,0.2552842847534402,0,2,0,0.9315826510196475,2,0.5
dev,0.42589957353457153,0,1,1,0.33738050758622706,7,0.5
prod,0.4680839369690829,0,3,0,0.34927093866765646,4,0.5
prod,0.647009291194733,1,2,1,0.7611472286117652,7,0.5
staging,0.11313949982676193,1,3,1,0.45908725923315297,3,0.5
dev,0.4819509432577288,1,3,0,0.5657097722570583,6,0.5
dev,0.5459958560758301,0,3,0,0.20784704975755142,6,0.5
prod,0.9101080835490845,1,2,1,0.16041099631076305,8,0.9
staging,0.4537983183299029,1,2,0,0.282200833717684,1,0.5
dev,0.9967122474319089,1,2,0,0.44110214839625217,9,0.5
prod,0.4397057173608613,1,1,0,0.4961290295863805,7,0.9
dev,0.7024434616248073,0,2,0,0.689734989478728,1,0.5
prod,0.36815647146463415,1,1,1,0.6808396750100763,7,0.5
dev,0.4560003320843735,0,1,0,0.5773878277931173,6,0.9
staging,0.4181997104965687,1,3,1,0.6532659222239386,3,0.5
prod,0.8957065014015537,0,3,1,0.18853406312406673,1,0.5
staging,0.509507935052839,0,3,0,0.016725487723404875,0,0.5
dev,0.70967917873502,1,3,1,0.7129230309132838,8,0.5
staging,0.23818007439252273,1,3,0,0.6848683142714642,7,0.5
staging,0.6153036817569744,0,1,1,0.6985176850309859,4,0.5
staging,0.5248909368134964,0,1,1,0.9434308659962194,8,0.5
prod,0.8221871585574045,1,2,0,0.5750048057870953,3,0.5
staging,0.46372636234231457,1,1,0,0.4768706435593105,6,0.5
staging,0.5065947789401208,0,3,0,0.6401086224661895,1,0.5
prod,0.6060781601669178,1,1,1,0.7222723321633924,1,0.5
prod,0.4192538433950259,1,1,0,0.8553051228212024,7,0.5
dev,0.41911549987149477,0,2,0,0.034529322652732675,1,0.5
staging,0.21952078087709692,1,1,1,0.6445696585610309,8,0.5
staging,0.8446925103258831,0,1,0,0.4651310486295184,7,0.5
staging,0.4066338808348151,1,2,1,0.8183512727006566,3,0.5
staging,0.7561326603281003,0,2,1,0.14903213760202716,9,0.5
prod,0.7793257154450542,0,1,0,0.20711834295716203,8,0.5
prod,0.9987796382704561,1,1,0,0.10785176966769006,4,0.5
staging,0.48949068385525696,1,2,0,0.4263911837608765,6,0.5
staging,0.7161801159010018,0,2,0,0.7359682567903294,7,0.5
staging,0.46088774142772637,0,1,0,0.3654779318765079,4,0.5
prod,0.133955013228161,1,3,1,0.5099006049451256,1,0.5
dev,0.8447915616152591,0,3,1,0.47233853015514493,2,0.5
prod,0.8515960059394132,0,3,1,0.3810785159715385,8,0.5
dev,0.7506327544713784,0,1,0,0.6846583920034318,5,0.5
prod,0.1374659146271082,1,1,1,0.11754324509809255,6,0.5
dev,0.5608273020708742,0,2,0,0.5664963185840601,2,0.5
dev,0.7870550612095957,0,2,0,0.8202497060525942,1,0.5
prod,0.3142693543164042,1,1,1,0.18832791507588664,0,0.5
dev,0.3186610028117551,1,3,1,0.7255709190389573,3,0.5
staging,0.5446235562662507,0,2,0,0.8337689164098842,5,0.5
dev,0.9010400158517587,1,3,0,0.3130888610369482,3,0.5
dev,0.9567399522187036,1,2,0,0.3982597588084511,1,0.5
prod,0.5784148826637618,0,3,0,0.3728019873548276,8,0.5
prod,0.5559917272523766,0,3,1,0.2973145255726112,9,0.5
staging,0.9855142695704268,0,1,1,0.8389113823546309,1,0.5
dev,0.29416236499137893,0,3,1,0.9765101281181263,6,0.5
dev,0.6152236235262496,0,3,0,0.3970370361024338,1,0.5
prod,0.38084556042307993,1,1,1,0.9306502298100465,6,0.5
dev,0.22662110322997697,1,2,1,0.06722753143445981,3,0.5
staging,0.7904553864454911,0,1,0,0.7920249072836638,7,0.5
staging,0.6751917407415122,1,3,0,0.28457580241936853,8,0.9
prod,0.4549919926549584,0,3,1,0.7591001045988193,1,0.5
dev,0.6830232140862273,0,1,1,0.5903651705858158,8,0.5
dev,0.11654700442910977,1,2,1,0.7223106126678858,2,0.5
dev,0.3791169028089143,0,2,1,0.15808475051425885,9,0.5
dev,0.45609056830900674,0,2,0,0.6914099332608487,9,0.5
staging,0.16957475353993032,0,2,0,0.06480529234075938,4,0.5
staging,0.7024251716699615,1,3,1,0.4582332044998565,2,0.9
dev,0.8500096950330954,0,2,1,0.9573511050782387,2,0.5
staging,0.11541770036431373,0,2,0,0.21066685293943654,8,0.5
staging,0.2573490633272839,1,2,1,0.8906012895869422,8,0.5
dev,0.4153894147962325,1,3,1,0.9359683347984173,4,0.5
dev,0.7735321131565595,0,2,1,0.1890208999569114,6,0.5
prod,0.9142637448612563,0,3,0,0.8784686539197094,2,0.5
dev,0.22518419037523524,0,1,1,0.7079008119217646,8,0.5
staging,0.9491015289202822,0,1,1,0.5955641694868352,6,0.5
staging,0.9511651746762785,1,2,0,0.7232546278016907,4,0.5
prod,0.588319416634952,1,2,1,0.7666515305849756,7,0.5
dev,0.4887918509049549,1,3,0,0.31327236436048733,8,0.5
prod,0.1636307944523553,1,3,0,0.22189670837356845,4,0.5
prod,0.743689235975375,0,1,1,0.9220393573328725,0,0.5
prod,0.3519206856990871,0,3,1,0.3144741533862586,7,0.5
prod,0.3441353935383985,1,1,0,0.10177887115491235,8,0.9
prod,0.3059057135703905,0,3,0,0.8889656231276192,7,0.5
staging,0.7704497540592377,0,2,1,0.46576508721264465,4,0.5
prod,0.37449685054198867,0,1,0,0.27053521989842777,7,0.5
staging,0.8373787657535222,1,1,0,0.6344211424396117,7,0.5
staging,0.9542758067499185,0,2,1,0.3117166263454001,5,0.5
prod,0.40611086222533577,1,3,1,0.34629453896631845,3,0.5
prod,0.7686740827996281,0,3,1,0.3595392569666269,0,0.9
dev,0.7181674878824079,1,2,1,0.9355822791600317,5,0.5
staging,0.811717548745424,0,2,0,0.7893713812960799,6,0.5
prod,0.7783372491520664,1,3,0,0.5013042632265041,3,0.5
staging,0.10479884468454048,1,1,1,0.29629045494526585,4,0.5
prod,0.9663469024350525,0,2,1,0.9357510318394016,9,0.9
dev,0.9498968770559635,1,1,0,0.032786234426855576,1,0.5
prod,0.18443853869095345,1,3,1,0.7623401974778165,1,0.5
staging,0.7579397353648126,0,2,1,0.8303033762756393,9,0.5
prod,0.8966097509514543,1,3,1,0.3548625544917623,3,0.5
dev,0.5179376439425727,1,2,0,0.3481617708223098,7,0.5
prod,0.2727023190414251,1,1,1,0.19848637094632915,6,0.5
prod,0.9154584950939084,0,3,0,0.10972275856605063,9,0.5
staging,0.9926070209965824,1,1,0,0.7551754071776025,4,0.5
dev,0.3942242120512487,1,3,1,0.1365201580734059,0,0.5
staging,0.8328028611448199,0,3,0,0.824644075188674,2,0.5
staging,0.1426942770997081,1,1,1,0.6107696046204899,4,0.5
staging,0.40467015299885234,1,1,1,0.5556679907168836,8,0.5
prod,0.3980951832777774,0,2,0,0.20942527829660895,6,0.5
prod,0.622794023955417,1,2,1,0.9734644048224779,0,0.5
dev,0.3617209131977127,1,3,1,0.8832617172737313,6,0.5
prod,0.10628802578167412,0,3,1,0.33899352861394927,8,0.5
prod,0.4402368492747232,0,1,1,0.5668073901081161,7,0.5
prod,0.5197387545647411,0,3,1,0.8176300756325875,9,0.5
staging,0.11903957751035657,1,1,1,0.024232970875598947,4,0.5
staging,0.2754890464281799,0,1,1,0.05195373170571138,1,0.5
staging,0.5539481035526826,1,3,1,0.10899827411135665,8,0.5
dev,0.9849578912159695,1,1,0,0.47214550406904576,6,0.5
prod,0.30075035856051757,1,1,1,0.9567944001535507,4,0.5
prod,0.8689928226141466,1,2,1,0.9323217704935612,3,0.5
dev,0.3360417727434804,1,3,1,0.6990039753365623,1,0.5
dev,0.19970129227040756,1,3,1,0.3935121868218907,0,0.5
dev,0.9961432376706291,1,3,0,0.37557050130928926,1,0.5
prod,0.1640354231856289,0,3,1,0.42918773200205096,9,0.5
prod,0.6902169696630691,1,1,0,0.024681265717567014,5,0.5
prod,0.4627562140469802,0,1,0,0.009374271975566062,4,0.5
prod,0.5289666460167323,1,1,1,0.7590210667116761,5,0.9
prod,0.44293043063944804,1,1,1,0.7244111093421135,6,0.5
dev,0.5790935423796059,0,3,0,0.7345968866289045,6,0.5
prod,0.44377253862273636,1,2,0,0.049141150170885606,9,0.5
staging,0.9353302982804137,0,1,1,0.672637890988932,1,0.5
dev,0.8689386453748521,1,1,0,0.656333684859152,2,0.5
dev,0.18657864240246208,0,2,0,0.6262872027719608,8,0.5
dev,0.24480630052618227,1,1,1,0.9661468507512453,7,0.5
dev,0.3235110009794634,0,3,1,0.8011235840684194,5,0.5
staging,0.960202010181114,0,2,1,0.5635279342307634,3,0.5
prod,0.3038734545237777,1,2,1,0.7251889778450357,0,0.5
dev,0.9640657194670285,1,3,1,0.15073257628016823,8,0.9
dev,0.3666324544975249,0,3,1,0.03989143027926367,3,0.5
dev,0.8073031527072206,1,2,0,0.6644189379720813,6,0.9
dev,0.7051754038579101,1,3,0,0.20683218002189352,6,0.5
dev,0.9917153714184297,1,3,1,0.08956536796604975,7,0.5
prod,0.11047818088696632,0,3,1,0.6345521559371105,4,0.5
staging,0.26425463096769003,0,2,1,0.6636363282191984,4,0.5
dev,0.37823670061300263,0,2,1,0.6590471191578567,7,0.5
dev,0.27147178955570983,0,1,0,0.40998471691810356,1,0.5
prod,0.20668442662192926,0,3,1,0.0030119176580600815,8,0.5
staging,0.7776419121032456,0,1,1,0.4807207916866494,6,0.9
dev,0.8657527497969153,0,1,0,0.5597366764657953,2,0.5
dev,0.1637449005601408,1,2,1,0.05645973333956644,8,0.5
prod,0.4331022341463263,0,2,0,0.9038338944285503,1,0.5
prod,0.42022989969966507,1,2,0,0.8604857811014304,0,0.5
dev,0.4914858215519814,1,2,0,0.6934258396851314,2,0.5
dev,0.3872984277856879,1,3,1,0.6618177284875163,4,0.5
prod,0.7277958367946911,1,1,0,0.6455989642675257,6,0.5
prod,0.972164978851229,0,1,0,0.6153640052574524,2,0.5
dev,0.35268613927883985,0,1,1,0.259050315076246,6,0.5
dev,0.6897722224984517,0,1,1,0.7913121666545485,2,0.5
dev,0.47239466667506025,1,2,0,0.9506603196820351,6,0.5
prod,0.5452785417172381,0,2,0,0.9928968148889995,2,0.5
staging,0.2562869963874672,0,3,0,0.07310536945661139,7,0.5
staging,0.5569021595946522,1,1,1,0.6279288455736626,4,0.5
staging,0.19510118538800578,1,2,1,0.2601386637354899,5,0.5
staging,0.6328615355132013,1,2,1,0.942379860467329,3,0.5
staging,0.3106890591805857,0,3,1,0.545624952764159,7,0.5
dev,0.8615564005053225,1,1,0,0.8280454141090273,6,0.5
prod,0.37899011965906093,1,2,0,0.3710715115796587,4,0.9
dev,0.42374107061644795,0,3,0,0.07344603712271758,8,0.5
prod,0.42586406706533253,0,1,0,0.2610470339047525,1,0.5
dev,0.5324428224686126,1,1,0,0.5152590045572478,1,0.5
staging,0.5297670174213166,1,3,0,0.6857455364563647,1,0.5
staging,0.9343565200716902,0,3,0,0.5596641747043227,2,0.5
dev,0.9882941755584329,0,2,0,0.4653119222100276,5,0.5
dev,0.6723470075685166,1,3,1,0.10115679921778775,5,0.9
dev,0.5795057789664465,1,2,0,0.8708042560879765,7,0.5
staging,0.29231116571480864,1,3,1,0.7843543491878028,8,0.5
staging,0.37183128393590625,1,1,0,0.8492974306469633,4,0.5
prod,0.8009448053703652,1,1,1,0.9276287813867177,6,0.5
staging,0.3718526219147966,1,1,1,0.5933690114589136,3,0.5
prod,0.8906641547892512,1,2,0,0.2413056777644318,8,0.5
dev,0.632464224471516,0,1,1,0.5015513500609442,3,0.5
staging,0.8105021403658407,0,3,0,0.9239561194684855,2,0.5
dev,0.6063061704560669,0,2,1,0.4759709748923455,0,0.5
dev,0.7839786408077477,1,1,1,0.6346952718099015,9,0.5
dev,0.2429807441897336,1,1,0,0.9588679572000017,7,0.5
dev,0.19579842287334215,0,2,0,0.1040677993272564,2,0.5
prod,0.6629752467216463,1,2,0,0.21376803787058785,9,0.5
staging,0.8950461422161168,1,1,1,0.3699941894934238,7,0.5
prod,0.29053024382761583,0,3,0,0.233792086585892,5,0.5
staging,0.9375764696787598,1,3,1,0.0698669556716085,6,0.5
prod,0.9946348965828966,1,2,0,0.48362855211919387,3,0.5
dev,0.49952806880379197,1,2,0,0.05918058518240732,7,0.5
prod,0.24088656053024154,1,3,0,0.5336593081325876,4,0.5
prod,0.40006462969627454,0,1,0,0.6354017185049734,6,0.5
dev,0.9908842726654251,1,3,1,0.7501324992222644,0,0.5
dev,0.9472162942111666,1,1,0,0.419954348901856,0,0.5
prod,0.41451213208946636,1,2,1,0.35081157561234055,5,0.9
prod,0.4811631160000296,0,2,0,0.23435848252036073,5,0.5
prod,0.36134982338503085,0,3,0,0.7739860779244615,9,0.5
dev,0.9867458583385945,0,2,1,0.9158767353930823,0,0.5
staging,0.35763925529070884,0,3,1,0.8310917320907535,9,0.5
dev,0.5203837893615956,0,3,0,0.38628091068639236,5,0.5
dev,0.9944548010877565,1,3,1,0.6842939733917738,5,0.5
staging,0.9663288994766153,0,3,0,0.7767604686122059,3,0.5
prod,0.8766812206786324,0,2,0,0.6779546567438568,9,0.5
dev,0.5128295579779409,1,2,1,0.6228250902417433,5,0.5
prod,0.6032281903758979,1,3,1,0.43841129914111154,9,0.5
staging,0.8029943929934349,0,3,1,0.9279127644840146,7,0.5
staging,0.5054279432754382,0,1,1,0.927855541185855,8,0.5
staging,0.866306705963666,0,1,1,0.7849142531022322,8,0.9
staging,0.7775388369324953,0,1,0,0.9011503703386062,3,0.5
prod,0.6939745312282168,1,3,0,0.671126154866563,2,0.5
prod,0.621886129318741,0,3,1,0.7159099386084958,8,0.5
prod,0.24904924083944283,1,2,1,0.6481461811477145,3,0.5
dev,0.6998639007088724,1,2,0,0.596191488641902,0,0.5
staging,0.6610877245455873,1,2,0,0.9653881148924788,8,0.5
dev,0.1176435406000608,1,3,0,0.24865463868058724,7,0.5
dev,0.82966641644616,1,3,1,0.885841958053765,3,0.5
dev,0.42353296587691125,0,2,0,0.34710176812124227,8,0.5
prod,0.495464853139741,0,1,1,0.9753109563304632,0,0.9
dev,0.4727094131314402,1,1,0,0.9781013860423469,6,0.5
prod,0.18083010858625187,1,2,0,0.0007962266074924562,2,0.5
staging,0.7160271741855095,1,1,0,0.6019188609082031,6,0.5
prod,0.15468644136940748,1,1,0,0.0917552753591323,9,0.5
staging,0.1707079134506877,0,3,0,0.9339557015655352,8,0.5
dev,0.5032748592698987,0,2,0,0.7155006792793815,4,0.5
dev,0.4696273664363425,0,2,0,0.7690726049434857,7,0.5
dev,0.18548182038362537,1,3,0,0.6426687464669826,0,0.5
staging,0.6513701421936084,0,3,0,0.6096486787064831,1,0.5
dev,0.6975220501538467,0,3,1,0.2061312197697428,9,0.5
prod,0.6703319338950089,0,1,1,0.4229582612261804,5,0.5
dev,0.1506935809575886,1,2,0,0.8593468923297941,2,0.5
dev,0.4968392687702038,0,1,0,0.7590077765464125,2,0.5
dev,0.589911491028853,1,3,0,0.6846277188746945,0,0.5
dev,0.8422929952588374,1,1,1,0.27599294148921805,1,0.5
dev,0.8691845111609325,0,3,1,0.7995075057498799,3,0.5
dev,0.6713176066220103,1,2,1,0.7081932906618795,9,0.5
prod,0.7245217740262512,1,3,0,0.501474537180077,0,0.5
staging,0.9819416278728068,1,2,0,0.1164942114328521,2,0.5
dev,0.3115932553055015,1,1,1,0.899594393976859,7,0.5
prod,0.4716542523098568,1,1,0,0.34729203774765494,4,0.5
dev,0.7263223949953127,1,2,1,0.10888712287417901,4,0.5
dev,0.421360244027458,0,1,0,0.7247301823018553,0,0.5
dev,0.6324787326027924,0,3,0,0.5360548907187174,2,0.5
staging,0.6582812201797389,0,1,0,0.8002909330392407,6,0.5
dev,0.18472937416733043,1,2,1,0.9249661680463296,6,0.5
dev,0.16456060120619162,0,2,0,0.7859207899968942,4,0.5
dev,0.7315197964906148,0,1,0,0.12321318333965792,6,0.5
staging,0.502761321442512,0,3,1,0.62007086403205,0,0.9
prod,0.2804219884955652,0,3,1,0.00915435381247387,1,0.5
prod,0.9486411210714578,0,2,1,0.7246058543491994,4,0.5
prod,0.5163393671949011,0,2,0,0.3487459072586876,5,0.5
dev,0.7168089654484373,0,2,0,0.2899027079549297,4,0.5
staging,0.14217443747079772,1,2,1,0.288545407529362,9,0.5
prod,0.46657373701124905,1,3,0,0.17663195534599274,1,0.5
staging,0.23145978217806423,1,2,0,0.8759990051818158,0,0.9
dev,0.6155613712764495,1,2,0,0.16942846225392816,2,0.5
dev,0.7621764641612577,1,1,1,0.5178706065997285,9,0.5
staging,0.8944380227370671,0,1,0,0.9360729272133692,8,0.5
dev,0.45475646150570637,1,2,1,0.45946210404168053,8,0.5
prod,0.3163125621018817,1,3,0,0.13842744717934619,6,0.5
dev,0.8782685803866197,1,3,0,0.43467059291780097,8,0.5
dev,0.5708850800195147,0,3,1,0.747521783527232,7,0.5
staging,0.5646022480386245,1,2,0,0.017720776682481287,0,0.5
prod,0.6777503714003271,1,1,0,0.5686920215155944,8,0.5
staging,0.3165378935535631,1,3,0,0.26250384891140743,0,0.5
dev,0.8785164816527935,1,1,1,0.37409111242092197,7,0.5
staging,0.8837384734084928,0,2,1,0.16260682330120324,6,0.5
prod,0.4451366458881061,1,2,1,0.743175008457242,6,0.5
staging,0.7961530727674638,0,3,0,0.7734899830285487,4,0.5
staging,0.4123571012895324,1,2,0,0.11625580818094439,3,0.9
prod,0.26947262162145086,1,2,0,0.8134970297783278,8,0.5
prod,0.8778852098901101,1,1,1,0.14703681699842253,9,0.5
prod,0.6519354256881359,1,2,1,0.19288397165682591,0,0.5
staging,0.3798431934501332,1,1,1,0.379698436631955,6,0.5
staging,0.10090166710153953,1,3,0,0.5482286459945876,2,0.5
prod,0.30557629156590377,1,3,0,0.2033479707440301,5,0.5
staging,0.9933850043309825,0,3,1,0.48775626561148333,5,0.5
dev,0.48415676160649934,1,1,1,0.14882608170282252,0,0.5
staging,0.18531123237742453,0,3,1,0.7569804951684229,8,0.5
staging,0.6785309327077145,1,3,0,0.4627650335434782,2,0.5
dev,0.3128278633355199,0,2,0,0.004294295244679169,9,0.5
staging,0.7482982281657636,1,2,1,0.35644035289467046,5,0.5
staging,0.4167164672092428,0,3,0,0.8662918288493279,4,0.5
prod,0.5592803672630534,0,3,1,0.33609818760808685,6,0.5
prod,0.8557214431877046,1,2,0,0.05954974464206608,6,0.5
prod,0.7709099527166732,0,1,0,0.11245511574254208,7,0.5
staging,0.6778625049514436,1,1,0,0.022156573076241304,6,0.5
staging,0.49339735960181397,1,2,0,0.10990416820484139,7,0.5
prod,0.53135457680746,1,1,0,0.9160107725972858,6,0.5
prod,0.4825116833094836,0,1,1,0.39323813846361566,6,0.5
dev,0.3357788403360974,0,1,1,0.48449585078221,9,0.9
dev,0.6352060819995162,1,2,0,0.5683209224147093,8,0.5
staging,0.2956080840843387,1,2,0,0.9327005431707097,7,0.5
prod,0.5890526330148884,1,2,1,0.788539179844493,9,0.5
prod,0.48452195719619207,1,3,1,0.28043282877894715,1,0.5
staging,0.509943514083143,0,2,0,0.7476564205460255,7,0.5
prod,0.7252725731549221,1,3,1,0.6113706103085762,0,0.9
prod,0.9478021941739957,0,2,1,0.7342715603360875,3,0.9
prod,0.49428425556303024,0,3,1,0.3752720334454661,4,0.5
dev,0.2587207996799844,0,3,1,0.7110543365837731,0,0.5
dev,0.8223941883532186,1,2,0,0.14648818301571054,3,0.5
dev,0.2954479539582068,0,1,0,0.8207897177831469,2,0.5
prod,0.5170218337941401,1,2,1,0.2729571342051388,0,0.5
dev,0.44179627555478607,0,1,1,0.055958574193006316,4,0.5
prod,0.5823836615657068,1,3,1,0.6694373739839439,8,0.9
prod,0.5659762561428222,0,3,0,0.9951455679140849,4,0.5
staging,0.7826412685887704,1,2,1,0.21306730883718772,1,0.5
staging,0.7564116866094974,1,3,1,0.6152986398036797,4,0.9
prod,0.8731364924562952,0,3,0,0.28981572931865396,0,0.5
staging,0.7806660953367218,0,2,0,0.6759243412319693,1,0.5
prod,0.8285101731592487,0,1,0,0.2952959418082868,8,0.5
prod,0.14983323762269957,1,1,0,0.1593677652348905,0,0.5
dev,0.8572189121378467,0,1,0,0.5774894418119747,3,0.5
prod,0.5603702576501489,1,2,0,0.5305539192632389,8,0.5
staging,0.7434526865532982,0,2,1,0.9633738751303886,1,0.5
dev,0.3470685586745451,1,2,0,0.7237974705429987,2,0.5
staging,0.6811341421991656,1,3,0,0.6498726806479401,2,0.9
dev,0.6851240862154789,1,2,1,0.924090897831881,1,0.5
prod,0.8289169735538171,0,3,0,0.7361607511575918,8,0.5
staging,0.4290061914189749,0,3,1,0.8912243747233406,4,0.5
staging,0.6150936000275675,1,3,0,0.7555893450552568,5,0.5
staging,0.5800553795276756,0,1,0,0.35825835936057293,1,0.5
prod,0.964453954103781,0,3,1,0.22205586520898446,3,0.5
staging,0.5028027772177851,0,2,1,0.8884178033993022,3,0.5
staging,0.8126350715002605,1,1,1,0.8232411359636911,9,0.5
dev,0.7699695332378736,1,2,1,0.17012313234510745,5,0.5
prod,0.7547712574457304,1,2,1,0.3764433882056484,0,0.9
prod,0.7931444069869698,1,3,0,0.46400134089482725,7,0.5
prod,0.7023091909668974,0,3,1,0.3346383979038742,2,0.5
prod,0.2239964314459147,1,3,0,0.04883099562487958,7,0.5
staging,0.5805025632213059,1,2,1,0.3586626915835549,3,0.5
prod,0.7188348583113492,1,3,1,0.21667954206441875,8,0.5
staging,0.13398171994724273,0,2,0,0.11467964810836306,1,0.5
dev,0.34324787843912385,0,2,1,0.1881383454163983,6,0.5
dev,0.2273560630719274,0,3,0,0.9453924517516197,4,0.5
prod,0.28504454706207677,1,3,1,0.07114696654999964,4,0.5
prod,0.3849741302363793,1,3,0,0.06093185233239107,5,0.5
prod,0.18243453581722108,0,3,1,0.02890384317996486,0,0.5
staging,0.9269990541580123,1,3,0,0.10626606242579595,7,0.5
dev,0.7060005339252128,0,1,1,0.8266840794655714,3,0.5
staging,0.887264961170925,1,1,0,0.9117019544694878,0,0.5
prod,0.9131641264114048,1,2,0,0.013972219150680254,0,0.5
dev,0.6642327152599109,1,3,1,0.6766886202675696,7,0.5
prod,0.4673977531106156,1,1,0,0.9313472178465848,6,0.5
dev,0.3120138102435755,0,2,0,0.8190526561417076,8,0.5
staging,0.717863869293315,1,3,0,0.5704275212276608,1,0.5
prod,0.6116040241708545,0,1,1,0.6459426071266374,8,0.5
staging,0.3908935051706798,0,1,0,0.569568752233601,0,0.5
staging,0.47061177941750554,1,1,1,0.704778178865869,8,0.5
dev,0.8701975284791437,1,3,0,0.2675626951343224,7,0.5
prod,0.8111916537465227,0,3,1,0.42228932695845933,4,0.5
prod,0.5927436500829669,0,2,0,0.890432881298164,0,0.5
dev,0.7414583316853457,0,2,0,0.36712075994464755,7,0.5
staging,0.924534223405977,0,2,1,0.29337388356609584,6,0.5
prod,0.6146326526832102,1,2,0,0.15513797221844072,2,0.5
prod,0.7717453110287469,1,3,1,0.8179043462814398,5,0.5
staging,0.7502298189946855,1,3,1,0.3684334920945197,0,0.5
staging,0.37118542995768233,1,2,1,0.47439925944756045,7,0.5
prod,0.8181271334098238,1,1,0,0.07211391241125575,8,0.5
prod,0.6611058877249616,0,1,0,0.3103630712665063,1,0.5
dev,0.7045668412438174,0,1,1,0.3836800848051669,9,0.5
staging,0.6149844936303407,1,2,1,0.5059455428103178,0,0.5
staging,0.3570556016253129,1,1,1,0.793808591615652,4,0.5
dev,0.793608545775107,0,1,0,0.9537558785736243,8,0.9
dev,0.4423453536551688,0,2,0,0.7541067052759236,2,0.5
prod,0.7856736610879129,0,1,1,0.09201930105297418,2,0.5
staging,0.14355644213183433,1,2,1,0.6855076416075976,4,0.5
staging,0.7683240378049403,1,1,1,0.131464248969429,4,0.5
prod,0.3802321130258205,0,2,0,0.8150038430487662,1,0.5
staging,0.45814136988122445,1,1,1,0.7600702441434295,9,0.5
prod,0.7992750976909334,0,3,1,0.3878657729972339,3,0.5
dev,0.5429347198667265,1,2,1,0.4860225679132121,6,0.5
